image_name,class_id,xmin,xmax,ymin,ymax
FLIR_04001.jpeg,3,232,251,217,248
FLIR_04001.jpeg,3,184,245,216,261
FLIR_04001.jpeg,3,0,116,174,355
FLIR_04002.jpeg,1,555,574,200,270
FLIR_04002.jpeg,3,267,352,198,280
FLIR_04002.jpeg,3,240,268,221,243
FLIR_04002.jpeg,3,219,243,214,251
FLIR_04002.jpeg,3,150,229,216,271
FLIR_04002.jpeg,3,0,115,179,352
FLIR_04003.jpeg,1,610,639,190,282
FLIR_04003.jpeg,3,246,352,189,291
FLIR_04003.jpeg,3,177,219,210,258
FLIR_04003.jpeg,3,81,197,208,282
FLIR_04003.jpeg,3,0,82,185,325
FLIR_04004.jpeg,3,572,638,219,247
FLIR_04004.jpeg,3,556,571,223,247
FLIR_04004.jpeg,3,517,539,221,242
FLIR_04004.jpeg,1,443,455,214,244
FLIR_04004.jpeg,3,333,365,218,248
FLIR_04004.jpeg,3,314,325,225,238
FLIR_04004.jpeg,3,273,296,227,245
FLIR_04005.jpeg,3,346,382,213,249
FLIR_04005.jpeg,3,317,332,226,235
FLIR_04005.jpeg,3,283,304,223,241
FLIR_04005.jpeg,3,52,65,224,243
FLIR_04005.jpeg,3,31,51,219,250
FLIR_04006.jpeg,3,352,397,209,249
FLIR_04006.jpeg,3,309,322,220,233
FLIR_04006.jpeg,3,281,301,222,236
FLIR_04006.jpeg,3,214,235,221,237
FLIR_04007.jpeg,3,438,502,219,248
FLIR_04007.jpeg,3,367,426,206,258
FLIR_04007.jpeg,3,306,321,218,231
FLIR_04007.jpeg,3,282,297,219,233
FLIR_04007.jpeg,3,196,227,218,236
FLIR_04008.jpeg,1,388,396,219,234
FLIR_04008.jpeg,3,347,363,224,237
FLIR_04008.jpeg,3,189,245,218,259
FLIR_04009.jpeg,1,408,416,219,235
FLIR_04009.jpeg,3,359,380,223,238
FLIR_04009.jpeg,3,206,256,219,257
FLIR_04010.jpeg,1,426,436,213,235
FLIR_04010.jpeg,1,388,397,216,236
FLIR_04010.jpeg,3,364,391,221,238
FLIR_04010.jpeg,3,204,254,213,251
FLIR_04011.jpeg,1,456,464,212,236
FLIR_04011.jpeg,3,372,407,219,243
FLIR_04011.jpeg,1,400,407,214,227
FLIR_04011.jpeg,3,266,275,218,230
FLIR_04011.jpeg,3,254,264,219,231
FLIR_04011.jpeg,3,192,245,217,258
FLIR_04011.jpeg,1,139,145,211,238
FLIR_04012.jpeg,1,509,525,216,252
FLIR_04012.jpeg,3,403,441,224,252
FLIR_04012.jpeg,3,393,405,226,249
FLIR_04012.jpeg,3,250,263,224,237
FLIR_04012.jpeg,3,188,242,221,257
FLIR_04012.jpeg,3,112,156,217,251
FLIR_04012.jpeg,1,86,97,211,246
FLIR_04012.jpeg,3,264,271,222,232
FLIR_04013.jpeg,1,633,639,210,254
FLIR_04013.jpeg,1,611,630,207,256
FLIR_04013.jpeg,1,452,466,212,225
FLIR_04013.jpeg,3,441,509,222,262
FLIR_04013.jpeg,3,421,442,222,252
FLIR_04013.jpeg,1,409,419,217,238
FLIR_04013.jpeg,3,258,272,219,233
FLIR_04013.jpeg,3,240,256,221,236
FLIR_04013.jpeg,3,182,238,216,256
FLIR_04013.jpeg,3,24,96,221,263
FLIR_04013.jpeg,1,26,37,211,223
FLIR_04014.jpeg,3,530,639,220,283
FLIR_04014.jpeg,1,507,522,206,222
FLIR_04014.jpeg,3,479,550,221,266
FLIR_04014.jpeg,1,429,438,213,232
FLIR_04014.jpeg,1,413,422,212,236
FLIR_04014.jpeg,1,352,359,211,224
FLIR_04014.jpeg,3,257,270,218,232
FLIR_04014.jpeg,3,240,257,219,235
FLIR_04014.jpeg,3,174,241,214,259
FLIR_04015.jpeg,1,585,598,208,228
FLIR_04015.jpeg,1,459,472,218,246
FLIR_04015.jpeg,1,412,422,220,247
FLIR_04015.jpeg,1,355,363,217,232
FLIR_04015.jpeg,3,246,263,225,239
FLIR_04015.jpeg,3,235,249,225,243
FLIR_04015.jpeg,3,162,238,222,277
FLIR_04015.jpeg,3,606,639,242,298
FLIR_04016.jpeg,1,525,539,214,252
FLIR_04016.jpeg,1,428,440,216,254
FLIR_04016.jpeg,1,361,371,213,226
FLIR_04016.jpeg,3,321,336,213,226
FLIR_04016.jpeg,3,239,258,218,236
FLIR_04016.jpeg,3,168,241,222,276
FLIR_04017.jpeg,1,480,495,212,264
FLIR_04017.jpeg,1,372,379,211,224
FLIR_04017.jpeg,3,233,249,214,230
FLIR_04017.jpeg,3,182,252,220,268
FLIR_04017.jpeg,3,174,194,223,246
FLIR_04018.jpeg,1,628,639,200,292
FLIR_04018.jpeg,1,377,386,202,223
FLIR_04018.jpeg,3,299,314,209,222
FLIR_04018.jpeg,3,285,297,203,214
FLIR_04018.jpeg,3,202,258,206,250
FLIR_04018.jpeg,3,186,196,213,229
FLIR_04018.jpeg,3,170,191,209,241
FLIR_04018.jpeg,3,105,171,209,252
FLIR_04019.jpeg,1,403,413,198,222
FLIR_04019.jpeg,3,220,265,197,234
FLIR_04019.jpeg,3,161,207,202,233
FLIR_04019.jpeg,3,45,130,186,253
FLIR_04019.jpeg,3,1,69,193,268
FLIR_04020.jpeg,1,444,459,228,262
FLIR_04020.jpeg,3,224,268,239,272
FLIR_04020.jpeg,3,200,222,233,261
FLIR_04020.jpeg,3,169,207,240,270
FLIR_04020.jpeg,3,77,160,241,292
FLIR_04021.jpeg,1,537,564,200,264
FLIR_04021.jpeg,3,220,260,217,251
FLIR_04021.jpeg,3,152,196,214,251
FLIR_04021.jpeg,3,87,156,219,269
FLIR_04022.jpeg,3,226,268,216,250
FLIR_04022.jpeg,3,56,146,206,272
FLIR_04022.jpeg,3,1,20,241,293
FLIR_04023.jpeg,3,262,275,214,226
FLIR_04023.jpeg,3,224,267,213,251
FLIR_04023.jpeg,3,29,68,212,252
FLIR_04023.jpeg,3,0,39,223,262
FLIR_04024.jpeg,3,254,269,218,232
FLIR_04024.jpeg,3,211,259,214,256
FLIR_04024.jpeg,3,168,206,220,250
FLIR_04025.jpeg,1,340,349,218,237
FLIR_04025.jpeg,3,250,264,216,229
FLIR_04025.jpeg,3,195,249,213,254
FLIR_04025.jpeg,3,101,167,218,263
FLIR_04026.jpeg,1,347,357,213,234
FLIR_04026.jpeg,3,241,256,213,228
FLIR_04026.jpeg,3,164,230,210,260
FLIR_04026.jpeg,3,0,69,213,289
FLIR_04027.jpeg,1,360,369,217,242
FLIR_04027.jpeg,3,249,262,216,228
FLIR_04027.jpeg,3,228,247,220,234
FLIR_04027.jpeg,3,117,207,216,277
FLIR_04028.jpeg,1,379,395,213,251
FLIR_04028.jpeg,3,252,265,212,225
FLIR_04028.jpeg,3,241,255,214,229
FLIR_04028.jpeg,3,219,245,219,237
FLIR_04028.jpeg,3,12,165,217,312
FLIR_04029.jpeg,1,429,452,210,260
FLIR_04029.jpeg,2,365,380,223,241
FLIR_04029.jpeg,2,352,364,223,237
FLIR_04029.jpeg,3,252,266,209,222
FLIR_04029.jpeg,3,240,254,209,226
FLIR_04029.jpeg,3,212,242,211,232
FLIR_04029.jpeg,3,0,88,218,340
FLIR_04030.jpeg,1,565,605,192,275
FLIR_04030.jpeg,2,405,418,214,237
FLIR_04030.jpeg,2,377,403,214,237
FLIR_04030.jpeg,3,257,272,196,211
FLIR_04030.jpeg,3,241,258,196,215
FLIR_04030.jpeg,3,210,241,197,221
FLIR_04031.jpeg,2,433,486,226,254
FLIR_04031.jpeg,3,260,276,204,220
FLIR_04031.jpeg,3,241,260,203,222
FLIR_04031.jpeg,3,200,241,202,232
FLIR_04032.jpeg,2,601,638,278,356
FLIR_04032.jpeg,3,240,260,229,248
FLIR_04032.jpeg,3,218,240,229,251
FLIR_04032.jpeg,3,155,212,227,268
FLIR_04033.jpeg,3,370,463,208,280
FLIR_04033.jpeg,3,346,393,205,259
FLIR_04033.jpeg,3,321,340,219,235
FLIR_04033.jpeg,3,293,305,221,230
FLIR_04033.jpeg,3,233,254,221,240
FLIR_04033.jpeg,3,125,186,210,256
FLIR_04033.jpeg,3,59,131,219,275
FLIR_04033.jpeg,3,1,80,214,295
FLIR_04034.jpeg,3,509,639,168,374
FLIR_04034.jpeg,3,397,547,187,302
FLIR_04034.jpeg,3,371,410,212,268
FLIR_04034.jpeg,1,353,359,213,231
FLIR_04034.jpeg,3,322,345,222,241
FLIR_04034.jpeg,3,218,242,223,245
FLIR_04034.jpeg,3,1,96,206,286
FLIR_04035.jpeg,3,495,638,196,383
FLIR_04035.jpeg,1,383,390,208,228
FLIR_04035.jpeg,1,370,379,210,233
FLIR_04035.jpeg,3,335,364,222,245
FLIR_04035.jpeg,3,321,338,214,232
FLIR_04035.jpeg,3,197,224,225,251
FLIR_04035.jpeg,3,230,253,219,238
FLIR_04036.jpeg,1,389,401,210,236
FLIR_04036.jpeg,3,342,387,224,257
FLIR_04036.jpeg,3,324,352,216,240
FLIR_04036.jpeg,3,214,236,221,241
FLIR_04036.jpeg,3,150,198,227,267
FLIR_04037.jpeg,3,362,437,217,265
FLIR_04037.jpeg,1,415,426,200,222
FLIR_04037.jpeg,3,333,368,206,238
FLIR_04037.jpeg,3,34,134,212,286
FLIR_04037.jpeg,3,216,229,214,229
FLIR_04037.jpeg,3,300,314,214,229
FLIR_04037.jpeg,3,184,218,211,235
FLIR_04037.jpeg,3,228,238,213,227
FLIR_04037.jpeg,3,328,337,207,229
FLIR_04038.jpeg,1,480,491,174,195
FLIR_04038.jpeg,1,469,481,173,205
FLIR_04038.jpeg,3,447,639,184,306
FLIR_04038.jpeg,3,364,422,179,229
FLIR_04038.jpeg,3,348,366,178,217
FLIR_04038.jpeg,3,227,240,197,214
FLIR_04038.jpeg,3,212,226,194,214
FLIR_04038.jpeg,3,200,215,192,218
FLIR_04038.jpeg,3,188,202,191,220
FLIR_04038.jpeg,3,147,198,188,222
FLIR_04039.jpeg,1,617,634,214,297
FLIR_04039.jpeg,1,600,620,206,297
FLIR_04039.jpeg,3,392,529,219,313
FLIR_04039.jpeg,3,371,425,218,289
FLIR_04039.jpeg,3,356,380,220,276
FLIR_04039.jpeg,3,164,207,240,270
FLIR_04039.jpeg,3,124,162,243,277
FLIR_04039.jpeg,3,19,125,235,291
FLIR_04040.jpeg,3,504,525,203,239
FLIR_04040.jpeg,3,315,336,222,241
FLIR_04040.jpeg,3,305,317,223,240
FLIR_04040.jpeg,1,268,274,222,238
FLIR_04040.jpeg,3,203,220,232,245
FLIR_04040.jpeg,3,177,193,232,247
FLIR_04040.jpeg,3,143,165,236,252
FLIR_04040.jpeg,1,100,109,234,252
FLIR_04040.jpeg,1,93,101,233,254
FLIR_04040.jpeg,3,125,144,236,252
FLIR_04041.jpeg,3,335,362,216,240
FLIR_04041.jpeg,3,322,335,219,236
FLIR_04041.jpeg,3,301,312,217,229
FLIR_04041.jpeg,1,292,297,221,235
FLIR_04041.jpeg,1,286,292,219,237
FLIR_04041.jpeg,3,194,210,229,244
FLIR_04041.jpeg,3,174,194,230,248
FLIR_04041.jpeg,3,127,155,236,255
FLIR_04041.jpeg,1,0,10,286,307
FLIR_04041.jpeg,1,58,69,234,259
FLIR_04041.jpeg,3,108,129,237,258
FLIR_04041.jpeg,1,68,78,236,261
FLIR_04042.jpeg,3,357,394,221,254
FLIR_04042.jpeg,3,341,360,225,246
FLIR_04042.jpeg,3,329,342,222,240
FLIR_04042.jpeg,1,312,319,225,244
FLIR_04042.jpeg,1,302,312,222,245
FLIR_04042.jpeg,3,142,177,238,261
FLIR_04042.jpeg,3,64,91,249,268
FLIR_04042.jpeg,3,0,13,244,273
FLIR_04042.jpeg,3,91,128,246,266
FLIR_04043.jpeg,3,393,457,203,256
FLIR_04043.jpeg,3,361,393,216,239
FLIR_04043.jpeg,3,350,366,209,231
FLIR_04043.jpeg,1,333,343,209,237
FLIR_04043.jpeg,1,323,333,207,237
FLIR_04043.jpeg,3,140,170,222,243
FLIR_04043.jpeg,3,98,132,225,247
FLIR_04043.jpeg,3,62,80,233,256
FLIR_04043.jpeg,3,0,72,232,272
FLIR_04044.jpeg,3,500,637,190,304
FLIR_04044.jpeg,3,400,445,214,251
FLIR_04044.jpeg,3,384,398,217,245
FLIR_04044.jpeg,3,377,394,209,232
FLIR_04044.jpeg,1,365,373,211,241
FLIR_04044.jpeg,1,356,365,206,241
FLIR_04044.jpeg,3,105,140,219,240
FLIR_04044.jpeg,3,42,87,224,252
FLIR_04045.jpeg,3,468,580,217,289
FLIR_04045.jpeg,3,428,494,217,269
FLIR_04045.jpeg,1,420,430,212,249
FLIR_04045.jpeg,1,409,423,206,261
FLIR_04045.jpeg,3,390,411,212,250
FLIR_04045.jpeg,3,369,389,216,240
FLIR_04045.jpeg,3,357,377,211,235
FLIR_04045.jpeg,3,29,88,220,251
FLIR_04046.jpeg,3,611,639,258,336
FLIR_04046.jpeg,1,585,613,210,303
FLIR_04046.jpeg,1,549,585,200,302
FLIR_04046.jpeg,3,442,545,205,281
FLIR_04046.jpeg,3,392,441,219,256
FLIR_04046.jpeg,3,366,414,206,246
FLIR_04048.jpeg,3,328,341,213,226
FLIR_04048.jpeg,1,321,326,212,224
FLIR_04048.jpeg,3,141,163,223,236
FLIR_04049.jpeg,2,362,374,219,235
FLIR_04049.jpeg,3,342,358,211,227
FLIR_04049.jpeg,3,187,207,223,238
FLIR_04049.jpeg,3,169,184,227,239
FLIR_04050.jpeg,3,351,381,200,224
FLIR_04050.jpeg,3,212,247,219,235
FLIR_04050.jpeg,3,146,167,222,238
FLIR_04050.jpeg,2,393,410,218,241
FLIR_04051.jpeg,2,458,493,227,257
FLIR_04051.jpeg,3,377,405,200,223
FLIR_04051.jpeg,3,360,376,205,227
FLIR_04051.jpeg,3,243,270,216,233
FLIR_04051.jpeg,3,120,146,223,241
FLIR_04052.jpeg,3,398,437,198,228
FLIR_04052.jpeg,3,373,397,208,231
FLIR_04052.jpeg,3,255,276,220,238
FLIR_04052.jpeg,3,90,119,230,249
FLIR_04053.jpeg,3,449,497,198,229
FLIR_04053.jpeg,3,398,443,198,233
FLIR_04053.jpeg,1,362,374,225,233
FLIR_04053.jpeg,1,516,524,196,221
FLIR_04053.jpeg,3,269,290,217,232
FLIR_04053.jpeg,3,62,98,224,247
FLIR_04054.jpeg,3,514,552,197,233
FLIR_04054.jpeg,3,420,511,195,241
FLIR_04054.jpeg,1,374,388,229,244
FLIR_04054.jpeg,3,270,288,222,237
FLIR_04054.jpeg,3,14,58,232,258
FLIR_04055.jpeg,3,446,627,183,242
FLIR_04055.jpeg,1,390,407,223,242
FLIR_04055.jpeg,3,269,288,218,231
FLIR_04055.jpeg,3,0,17,228,255
FLIR_04056.jpeg,3,469,639,176,240
FLIR_04056.jpeg,1,403,421,220,242
FLIR_04056.jpeg,3,266,282,212,227
FLIR_04056.jpeg,3,605,639,203,235
FLIR_04057.jpeg,3,494,638,167,243
FLIR_04057.jpeg,1,413,431,212,234
FLIR_04057.jpeg,3,266,282,208,221
FLIR_04058.jpeg,3,503,638,172,250
FLIR_04058.jpeg,3,269,283,212,225
FLIR_04058.jpeg,1,431,445,222,246
FLIR_04059.jpeg,3,517,639,190,259
FLIR_04059.jpeg,3,504,632,173,241
FLIR_04059.jpeg,1,426,448,214,252
FLIR_04059.jpeg,3,268,282,216,228
FLIR_04060.jpeg,3,502,639,174,252
FLIR_04060.jpeg,3,277,452,200,263
FLIR_04060.jpeg,3,273,284,214,226
FLIR_04060.jpeg,3,141,166,218,236
FLIR_04061.jpeg,3,501,639,174,253
FLIR_04061.jpeg,1,422,449,203,254
FLIR_04061.jpeg,3,276,290,214,226
FLIR_04061.jpeg,3,186,277,212,257
FLIR_04061.jpeg,3,115,151,219,241
FLIR_04062.jpeg,3,504,639,174,252
FLIR_04062.jpeg,1,424,455,187,255
FLIR_04062.jpeg,3,200,247,212,250
FLIR_04062.jpeg,3,91,127,218,246
FLIR_04062.jpeg,3,272,284,213,225
FLIR_04063.jpeg,3,504,639,173,252
FLIR_04063.jpeg,1,441,461,186,251
FLIR_04063.jpeg,3,222,258,213,241
FLIR_04063.jpeg,3,60,106,216,247
FLIR_04064.jpeg,3,504,639,179,251
FLIR_04064.jpeg,1,457,478,187,255
FLIR_04064.jpeg,3,238,265,214,236
FLIR_04064.jpeg,3,38,90,220,251
FLIR_04065.jpeg,3,505,639,173,255
FLIR_04065.jpeg,1,480,504,186,256
FLIR_04065.jpeg,3,249,269,219,234
FLIR_04065.jpeg,3,274,285,213,225
FLIR_04065.jpeg,3,19,77,218,254
FLIR_04066.jpeg,3,538,639,176,251
FLIR_04066.jpeg,1,518,538,182,255
FLIR_04066.jpeg,3,274,290,213,228
FLIR_04066.jpeg,3,12,68,220,255
FLIR_04067.jpeg,1,597,631,178,252
FLIR_04067.jpeg,1,550,573,179,253
FLIR_04067.jpeg,3,504,551,196,253
FLIR_04067.jpeg,3,10,68,219,255
FLIR_04068.jpeg,1,619,639,178,252
FLIR_04068.jpeg,1,596,618,189,242
FLIR_04068.jpeg,1,572,592,182,249
FLIR_04068.jpeg,3,503,572,190,252
FLIR_04068.jpeg,3,11,68,220,256
FLIR_04069.jpeg,1,612,625,181,197
FLIR_04069.jpeg,1,604,624,181,251
FLIR_04069.jpeg,1,582,600,181,253
FLIR_04069.jpeg,3,504,582,180,253
FLIR_04069.jpeg,3,11,67,219,256
FLIR_04070.jpeg,1,610,632,185,248
FLIR_04070.jpeg,1,595,610,177,251
FLIR_04070.jpeg,1,565,587,179,253
FLIR_04070.jpeg,3,503,564,195,251
FLIR_04070.jpeg,3,10,66,218,257
FLIR_04071.jpeg,1,596,620,180,249
FLIR_04071.jpeg,1,552,573,184,253
FLIR_04071.jpeg,3,502,553,200,255
FLIR_04071.jpeg,3,574,597,180,239
FLIR_04071.jpeg,3,10,68,218,256
FLIR_04072.jpeg,1,596,622,179,251
FLIR_04072.jpeg,1,561,589,180,254
FLIR_04072.jpeg,1,544,560,185,250
FLIR_04072.jpeg,3,12,68,221,254
FLIR_04072.jpeg,3,502,549,191,250
FLIR_04073.jpeg,1,595,625,180,249
FLIR_04073.jpeg,1,549,571,185,252
FLIR_04073.jpeg,1,518,535,182,252
FLIR_04073.jpeg,3,10,67,220,255
FLIR_04074.jpeg,1,593,624,179,250
FLIR_04074.jpeg,1,549,570,185,252
FLIR_04074.jpeg,1,495,523,179,254
FLIR_04074.jpeg,3,11,69,218,256
FLIR_04075.jpeg,1,597,619,180,249
FLIR_04075.jpeg,1,549,570,182,249
FLIR_04075.jpeg,1,496,519,182,252
FLIR_04075.jpeg,3,10,69,220,256
FLIR_04076.jpeg,1,595,624,175,248
FLIR_04076.jpeg,1,548,572,181,251
FLIR_04076.jpeg,1,496,521,181,252
FLIR_04076.jpeg,3,11,68,220,256
FLIR_04077.jpeg,3,12,86,209,263
FLIR_04078.jpeg,3,229,240,212,224
FLIR_04078.jpeg,3,219,230,212,224
FLIR_04079.jpeg,1,464,478,208,237
FLIR_04080.jpeg,3,344,372,201,228
FLIR_04080.jpeg,3,326,342,204,221
FLIR_04080.jpeg,3,320,337,196,212
FLIR_04080.jpeg,3,303,314,204,213
FLIR_04080.jpeg,3,243,262,202,220
FLIR_04081.jpeg,3,474,639,213,324
FLIR_04081.jpeg,3,414,534,197,290
FLIR_04081.jpeg,3,314,328,224,238
FLIR_04081.jpeg,3,170,190,227,243
FLIR_04081.jpeg,3,275,287,224,234
FLIR_04082.jpeg,3,298,313,213,228
FLIR_04082.jpeg,3,268,285,216,235
FLIR_04082.jpeg,3,244,267,214,238
FLIR_04082.jpeg,3,198,250,212,256
FLIR_04082.jpeg,3,131,176,211,248
FLIR_04082.jpeg,3,0,64,222,271
FLIR_04083.jpeg,3,451,639,197,364
FLIR_04083.jpeg,3,397,508,202,306
FLIR_04083.jpeg,3,369,424,207,283
FLIR_04083.jpeg,3,339,369,237,271
FLIR_04083.jpeg,3,230,249,252,266
FLIR_04083.jpeg,3,143,187,235,271
FLIR_04083.jpeg,3,100,153,232,278
FLIR_04083.jpeg,3,25,116,224,284
FLIR_04083.jpeg,3,0,55,225,296
FLIR_04084.jpeg,3,432,509,228,278
FLIR_04084.jpeg,3,356,376,236,252
FLIR_04084.jpeg,3,287,322,230,262
FLIR_04084.jpeg,3,267,286,233,252
FLIR_04085.jpeg,3,392,465,217,260
FLIR_04085.jpeg,3,376,391,219,250
FLIR_04085.jpeg,3,227,247,212,246
FLIR_04085.jpeg,3,175,228,198,249
FLIR_04085.jpeg,3,68,177,190,278
FLIR_04086.jpeg,3,565,639,211,306
FLIR_04086.jpeg,3,418,501,207,268
FLIR_04086.jpeg,3,380,419,209,241
FLIR_04086.jpeg,3,355,387,200,230
FLIR_04086.jpeg,3,337,359,206,224
FLIR_04086.jpeg,3,236,267,204,227
FLIR_04086.jpeg,3,194,239,190,240
FLIR_04086.jpeg,3,132,209,191,258
FLIR_04087.jpeg,3,537,639,250,359
FLIR_04087.jpeg,3,459,550,272,327
FLIR_04087.jpeg,3,421,461,272,313
FLIR_04087.jpeg,3,408,422,275,306
FLIR_04087.jpeg,3,398,411,274,304
FLIR_04087.jpeg,3,382,400,272,301
FLIR_04087.jpeg,3,351,375,267,287
FLIR_04087.jpeg,3,337,353,265,283
FLIR_04087.jpeg,3,259,283,262,280
FLIR_04087.jpeg,3,254,272,268,291
FLIR_04087.jpeg,3,206,255,261,306
FLIR_04087.jpeg,3,0,144,257,369
FLIR_04088.jpeg,3,265,334,217,278
FLIR_04088.jpeg,3,166,196,224,247
FLIR_04088.jpeg,1,2,17,220,254
FLIR_04089.jpeg,3,256,326,218,278
FLIR_04089.jpeg,3,99,147,226,260
FLIR_04090.jpeg,3,256,326,226,287
FLIR_04090.jpeg,3,0,43,234,284
FLIR_04091.jpeg,3,256,328,224,288
FLIR_04092.jpeg,1,532,544,224,258
FLIR_04092.jpeg,3,322,346,218,258
FLIR_04092.jpeg,3,259,340,221,292
FLIR_04092.jpeg,1,202,210,225,244
FLIR_04092.jpeg,1,195,201,229,242
FLIR_04092.jpeg,1,187,193,228,242
FLIR_04092.jpeg,1,182,187,227,242
FLIR_04092.jpeg,1,177,183,227,241
FLIR_04092.jpeg,1,147,156,228,246
FLIR_04093.jpeg,1,582,597,225,267
FLIR_04093.jpeg,3,272,352,219,289
FLIR_04093.jpeg,1,209,216,228,242
FLIR_04093.jpeg,1,196,204,226,244
FLIR_04093.jpeg,1,189,197,227,241
FLIR_04093.jpeg,1,181,188,227,242
FLIR_04093.jpeg,1,172,180,228,243
FLIR_04093.jpeg,1,166,174,228,243
FLIR_04094.jpeg,3,277,356,217,287
FLIR_04094.jpeg,3,258,275,227,244
FLIR_04094.jpeg,1,190,198,225,243
FLIR_04094.jpeg,1,182,190,225,244
FLIR_04094.jpeg,1,166,175,224,244
FLIR_04094.jpeg,1,158,165,225,245
FLIR_04094.jpeg,1,149,155,226,245
FLIR_04094.jpeg,1,89,97,229,239
FLIR_04094.jpeg,2,88,98,239,250
FLIR_04094.jpeg,1,401,413,221,249
FLIR_04095.jpeg,1,418,432,212,254
FLIR_04095.jpeg,1,410,422,214,264
FLIR_04095.jpeg,3,276,353,219,290
FLIR_04095.jpeg,3,245,264,230,246
FLIR_04095.jpeg,1,177,185,232,250
FLIR_04095.jpeg,1,173,179,233,248
FLIR_04095.jpeg,1,164,171,230,250
FLIR_04095.jpeg,1,204,210,233,248
FLIR_04095.jpeg,1,195,201,233,247
FLIR_04095.jpeg,1,189,195,235,248
FLIR_04095.jpeg,1,147,156,230,254
FLIR_04095.jpeg,1,137,145,234,255
FLIR_04095.jpeg,1,126,134,233,253
FLIR_04095.jpeg,1,33,46,234,248
FLIR_04095.jpeg,2,33,48,249,267
FLIR_04096.jpeg,1,463,478,228,267
FLIR_04096.jpeg,2,461,482,269,283
FLIR_04096.jpeg,1,422,435,227,272
FLIR_04096.jpeg,3,270,350,227,297
FLIR_04096.jpeg,3,225,252,236,257
FLIR_04096.jpeg,1,181,193,238,255
FLIR_04096.jpeg,1,164,173,238,259
FLIR_04096.jpeg,1,158,165,236,258
FLIR_04096.jpeg,1,147,157,236,260
FLIR_04096.jpeg,1,128,136,236,262
FLIR_04096.jpeg,1,118,124,241,260
FLIR_04096.jpeg,1,104,113,240,262
FLIR_04097.jpeg,1,545,564,229,262
FLIR_04097.jpeg,2,541,570,264,288
FLIR_04097.jpeg,1,441,461,224,279
FLIR_04097.jpeg,3,269,345,232,298
FLIR_04097.jpeg,3,195,231,234,265
FLIR_04097.jpeg,1,168,175,242,258
FLIR_04097.jpeg,1,155,162,238,259
FLIR_04097.jpeg,1,143,151,239,261
FLIR_04097.jpeg,1,128,137,236,263
FLIR_04097.jpeg,1,112,120,238,264
FLIR_04097.jpeg,1,102,110,237,265
FLIR_04097.jpeg,1,91,99,243,264
FLIR_04097.jpeg,1,75,86,240,263
FLIR_04098.jpeg,1,478,503,218,294
FLIR_04098.jpeg,3,274,348,234,300
FLIR_04098.jpeg,3,147,202,233,272
FLIR_04098.jpeg,1,141,148,238,257
FLIR_04098.jpeg,1,129,138,239,262
FLIR_04098.jpeg,1,116,125,242,262
FLIR_04098.jpeg,1,106,115,236,265
FLIR_04098.jpeg,1,88,99,238,265
FLIR_04098.jpeg,1,70,82,236,270
FLIR_04098.jpeg,1,57,69,238,269
FLIR_04098.jpeg,1,44,54,237,267
FLIR_04099.jpeg,1,548,585,211,312
FLIR_04099.jpeg,1,481,493,209,233
FLIR_04099.jpeg,3,279,352,228,291
FLIR_04099.jpeg,1,205,212,238,250
FLIR_04099.jpeg,1,198,203,238,251
FLIR_04099.jpeg,1,193,199,239,252
FLIR_04099.jpeg,1,181,187,234,252
FLIR_04099.jpeg,1,172,179,237,252
FLIR_04099.jpeg,1,166,173,236,252
FLIR_04099.jpeg,1,161,168,236,254
FLIR_04099.jpeg,1,150,157,239,255
FLIR_04099.jpeg,1,142,149,238,253
FLIR_04099.jpeg,3,43,138,224,284
FLIR_04099.jpeg,1,25,39,232,272
FLIR_04099.jpeg,1,11,24,235,272
FLIR_04099.jpeg,1,0,11,237,265
FLIR_04100.jpeg,3,289,357,225,288
FLIR_04100.jpeg,1,154,160,232,252
FLIR_04100.jpeg,1,146,153,233,254
FLIR_04100.jpeg,1,131,138,235,253
FLIR_04100.jpeg,1,126,131,235,254
FLIR_04100.jpeg,1,115,122,235,254
FLIR_04100.jpeg,1,198,204,234,249
FLIR_04100.jpeg,1,192,198,234,248
FLIR_04100.jpeg,1,186,193,235,249
FLIR_04100.jpeg,1,179,184,235,250
FLIR_04100.jpeg,1,171,177,235,253
FLIR_04100.jpeg,1,163,170,235,253
FLIR_04100.jpeg,1,97,105,230,255
FLIR_04100.jpeg,1,85,93,229,258
FLIR_04100.jpeg,1,74,82,232,260
FLIR_04100.jpeg,1,60,69,234,262
FLIR_04100.jpeg,1,30,42,224,245
FLIR_04100.jpeg,2,27,46,246,266
FLIR_04100.jpeg,1,5,18,230,268
FLIR_04101.jpeg,3,302,369,221,281
FLIR_04101.jpeg,3,275,285,236,246
FLIR_04101.jpeg,1,211,217,233,245
FLIR_04101.jpeg,1,203,210,230,244
FLIR_04101.jpeg,1,193,201,230,244
FLIR_04101.jpeg,1,188,194,230,244
FLIR_04101.jpeg,1,181,187,228,244
FLIR_04101.jpeg,1,173,181,228,246
FLIR_04101.jpeg,1,158,167,226,248
FLIR_04101.jpeg,1,144,154,228,248
FLIR_04101.jpeg,1,137,146,226,249
FLIR_04101.jpeg,1,128,135,227,250
FLIR_04101.jpeg,1,115,122,232,254
FLIR_04101.jpeg,1,104,113,227,252
FLIR_04101.jpeg,1,98,105,231,255
FLIR_04101.jpeg,1,73,84,226,254
FLIR_04101.jpeg,1,61,71,224,256
FLIR_04101.jpeg,1,40,50,224,259
